PERMNO,date,TICKER,CUSIP,PRC,RET
89730,20160811,EEM,46428723,37.62,0.012924
89730,20160812,EEM,46428723,37.48,-0.003721
89730,20160815,EEM,46428723,37.87,0.010406
89730,20160816,EEM,46428723,37.7,-0.004489
89730,20160817,EEM,46428723,37.46,-0.006366
89730,20160818,EEM,46428723,37.81,0.009343
89730,20160819,EEM,46428723,37.6,-0.005554
89730,20160822,EEM,46428723,37.1,-0.013298
89730,20160823,EEM,46428723,36.95,-0.004043
89730,20160824,EEM,46428723,37.05,0.002706
89730,20160825,EEM,46428723,37.08,0.00081
89730,20160826,EEM,46428723,36.76,-0.00863
89730,20160829,EEM,46428723,37.04,0.007617
89730,20160830,EEM,46428723,36.94,-0.0027
89730,20160831,EEM,46428723,36.53,-0.011099
89730,20160901,EEM,46428723,36.81,0.007665
89730,20160902,EEM,46428723,37.41,0.0163
89730,20160906,EEM,46428723,38.21,0.021385
89730,20160907,EEM,46428723,38.09,-0.003141
89730,20160908,EEM,46428723,37.99,-0.002625
89730,20160909,EEM,46428723,36.71,-0.033693
89730,20160912,EEM,46428723,36.96,0.00681
89730,20160913,EEM,46428723,36.03,-0.025162
89730,20160914,EEM,46428723,36.14,0.003053
89730,20160915,EEM,46428723,36.76,0.017155
89730,20160916,EEM,46428723,36.51,-0.006801
89730,20160919,EEM,46428723,36.8,0.007943
89730,20160920,EEM,46428723,36.82,0.000543
89730,20160921,EEM,46428723,37.85,0.027974
89730,20160922,EEM,46428723,38.12,0.007133
89730,20160923,EEM,46428723,37.63,-0.012854
89730,20160926,EEM,46428723,37.08,-0.014616
89730,20160927,EEM,46428723,37.61,0.014293
89730,20160928,EEM,46428723,37.95,0.00904
89730,20160929,EEM,46428723,37.29,-0.017391
89730,20160930,EEM,46428723,37.45,0.004291
89730,20161003,EEM,46428723,37.71,0.006943
89730,20161004,EEM,46428723,37.29,-0.011138
89730,20161005,EEM,46428723,37.83,0.014481
89730,20161006,EEM,46428723,37.86,0.000793
89730,20161007,EEM,46428723,37.69,-0.00449
89730,20161010,EEM,46428723,38.1,0.010878
89730,20161011,EEM,46428723,37.22,-0.023097
89730,20161012,EEM,46428723,37.15,-0.001881
89730,20161013,EEM,46428723,36.82,-0.008883
89730,20161014,EEM,46428723,36.88,0.00163
89730,20161017,EEM,46428723,36.84,-0.001085
89730,20161018,EEM,46428723,37.49,0.017644
89730,20161019,EEM,46428723,37.72,0.006135
89730,20161020,EEM,46428723,37.61,-0.002916
89730,20161021,EEM,46428723,37.6,-0.000266
89730,20161024,EEM,46428723,37.76,0.004255
89730,20161025,EEM,46428723,37.8,0.001059
89730,20161026,EEM,46428723,37.4,-0.010582
89730,20161027,EEM,46428723,37.08,-0.008556
89730,20161028,EEM,46428723,36.93,-0.004045
89730,20161031,EEM,46428723,37.14,0.005686
89730,20161101,EEM,46428723,36.84,-0.008078
89730,20161102,EEM,46428723,36.4,-0.011944
89730,20161103,EEM,46428723,36.3,-0.002747
89730,20161104,EEM,46428723,35.93,-0.010193
89730,20161107,EEM,46428723,37.23,0.036181
89730,20161108,EEM,46428723,37.47,0.006446
89730,20161109,EEM,46428723,36.26,-0.032293
89730,20161110,EEM,46428723,35.22,-0.028682
89730,20161111,EEM,46428723,34.55,-0.019023
89730,20161114,EEM,46428723,34.3,-0.007236
89730,20161115,EEM,46428723,34.99,0.020117
89730,20161116,EEM,46428723,34.7,-0.008288
89730,20161117,EEM,46428723,34.75,0.001441
89730,20161118,EEM,46428723,34.59,-0.004604
89730,20161121,EEM,46428723,34.93,0.009829
89730,20161122,EEM,46428723,35.46,0.015173
89730,20161123,EEM,46428723,35.08,-0.010716
89730,20161125,EEM,46428723,35.25,0.004846
89730,20161128,EEM,46428723,35.39,0.003972
89730,20161129,EEM,46428723,35.44,0.001413
89730,20161130,EEM,46428723,35.5,0.001693
89730,20161201,EEM,46428723,35.08,-0.011831
89730,20161202,EEM,46428723,35.12,0.00114
89730,20161205,EEM,46428723,35.41,0.008257
89730,20161206,EEM,46428723,35.6,0.005366
89730,20161207,EEM,46428723,36.2,0.016854
89730,20161208,EEM,46428723,36.36,0.00442
89730,20161209,EEM,46428723,36.17,-0.005226
89730,20161212,EEM,46428723,35.93,-0.006635
89730,20161213,EEM,46428723,36.33,0.011133
89730,20161214,EEM,46428723,35.25,-0.029728
89730,20161215,EEM,46428723,35.31,0.001702
89730,20161216,EEM,46428723,35.15,-0.004531
89730,20161219,EEM,46428723,34.91,-0.006828
89730,20161220,EEM,46428723,35.03,0.003437
89730,20161221,EEM,46428723,34.49,-0.004105
89730,20161222,EEM,46428723,34.08,-0.011887
89730,20161223,EEM,46428723,34.28,0.005868
89730,20161227,EEM,46428723,34.43,0.004376
89730,20161228,EEM,46428723,34.69,0.007552
89730,20161229,EEM,46428723,35.26,0.016431
89730,20161230,EEM,46428723,35.01,-0.00709
89730,20170103,EEM,46428723,35.43,0.011997
89730,20170104,EEM,46428723,35.7,0.007621
89730,20170105,EEM,46428723,36.09,0.010924
89730,20170106,EEM,46428723,35.94,-0.004156
89730,20170109,EEM,46428723,35.91,-0.000835
89730,20170110,EEM,46428723,36.12,0.005848
89730,20170111,EEM,46428723,36.55,0.011905
89730,20170112,EEM,46428723,36.71,0.004378
89730,20170113,EEM,46428723,36.68,-0.000817
89730,20170117,EEM,46428723,36.66,-0.000545
89730,20170118,EEM,46428723,36.46,-0.005456
89730,20170119,EEM,46428723,36.35,-0.003017
89730,20170120,EEM,46428723,36.42,0.001926
89730,20170123,EEM,46428723,36.96,0.014827
89730,20170124,EEM,46428723,37.19,0.006223
89730,20170125,EEM,46428723,37.6,0.011024
89730,20170126,EEM,46428723,37.44,-0.004255
89730,20170127,EEM,46428723,37.47,0.000801
89730,20170130,EEM,46428723,37.27,-0.005338
89730,20170131,EEM,46428723,37.34,0.001878
89730,20170201,EEM,46428723,37.36,0.000536
89730,20170202,EEM,46428723,37.52,0.004283
89730,20170203,EEM,46428723,37.75,0.00613
89730,20170206,EEM,46428723,37.66,-0.002384
89730,20170207,EEM,46428723,37.47,-0.005045
89730,20170208,EEM,46428723,37.7,0.006138
89730,20170209,EEM,46428723,37.87,0.004509
89730,20170210,EEM,46428723,38.22,0.009242
89730,20170213,EEM,46428723,38.34,0.00314
89730,20170214,EEM,46428723,38.38,0.001043
89730,20170215,EEM,46428723,38.69,0.008077
89730,20170216,EEM,46428723,38.55,-0.003618
89730,20170217,EEM,46428723,38.39,-0.00415
89730,20170221,EEM,46428723,38.81,0.01094
89730,20170222,EEM,46428723,38.93,0.003092
89730,20170223,EEM,46428723,38.94,0.000257
89730,20170224,EEM,46428723,38.48,-0.011813
89730,20170227,EEM,46428723,38.36,-0.003118
89730,20170228,EEM,46428723,37.99,-0.009645
89730,20170301,EEM,46428723,38.58,0.01553
89730,20170302,EEM,46428723,37.9,-0.017626
89730,20170303,EEM,46428723,38.19,0.007652
89730,20170306,EEM,46428723,38.21,0.000524
89730,20170307,EEM,46428723,38.25,0.001047
89730,20170308,EEM,46428723,37.89,-0.009412
89730,20170309,EEM,46428723,37.59,-0.007918
89730,20170310,EEM,46428723,38.01,0.011173
89730,20170313,EEM,46428723,38.54,0.013944
89730,20170314,EEM,46428723,38.32,-0.005708
89730,20170315,EEM,46428723,39.32,0.026096
89730,20170316,EEM,46428723,39.56,0.006104
89730,20170317,EEM,46428723,39.49,-0.001769
89730,20170320,EEM,46428723,39.985,0.012535
89730,20170321,EEM,46428723,39.51,-0.01188
89730,20170322,EEM,46428723,39.7,0.004809
89730,20170323,EEM,46428723,39.71,0.000252
89730,20170324,EEM,46428723,39.81,0.002518
89730,20170327,EEM,46428723,39.7,-0.002763
89730,20170328,EEM,46428723,39.81,0.002771
89730,20170329,EEM,46428723,39.88,0.001758
89730,20170330,EEM,46428723,39.67,-0.005266
89730,20170331,EEM,46428723,39.39,-0.007058
89730,20170403,EEM,46428723,39.61,0.005585
89730,20170404,EEM,46428723,39.63,0.000505
89730,20170405,EEM,46428723,39.51,-0.003028
89730,20170406,EEM,46428723,39.44,-0.001772
89730,20170407,EEM,46428723,39.37,-0.001775
89730,20170410,EEM,46428723,39.21,-0.004064
89730,20170411,EEM,46428723,39.12,-0.002295
89730,20170412,EEM,46428723,39.31,0.004857
89730,20170413,EEM,46428723,39.14,-0.004325
89730,20170417,EEM,46428723,39.55,0.010475
89730,20170418,EEM,46428723,39.05,-0.012642
89730,20170419,EEM,46428723,38.81,-0.006146
89730,20170420,EEM,46428723,39.29,0.012368
89730,20170421,EEM,46428723,39.29,0
89730,20170424,EEM,46428723,39.85,0.014253
89730,20170425,EEM,46428723,40.2,0.008783
89730,20170426,EEM,46428723,40.05,-0.003731
89730,20170427,EEM,46428723,40,-0.001248
89730,20170428,EEM,46428723,40.06,0.0015
89730,20170501,EEM,46428723,40.29,0.005741
89730,20170502,EEM,46428723,40.58,0.007198
89730,20170503,EEM,46428723,40.31,-0.006654
89730,20170504,EEM,46428723,39.86,-0.011164
89730,20170505,EEM,46428723,40.19,0.008279
89730,20170508,EEM,46428723,40.18,-0.000249
89730,20170509,EEM,46428723,40.69,0.012693
89730,20170510,EEM,46428723,40.96,0.006636
89730,20170511,EEM,46428723,41.05,0.002197
89730,20170512,EEM,46428723,41.22,0.004141
89730,20170515,EEM,46428723,41.64,0.010189
89730,20170516,EEM,46428723,41.68,0.000961
89730,20170517,EEM,46428723,40.97,-0.017035
89730,20170518,EEM,46428723,40.29,-0.016598
89730,20170519,EEM,46428723,41.15,0.021345
89730,20170522,EEM,46428723,41.19,0.000972
89730,20170523,EEM,46428723,41.23,0.000971
89730,20170524,EEM,46428723,41.39,0.003881
89730,20170525,EEM,46428723,41.59,0.004832
89730,20170526,EEM,46428723,41.74,0.003607
89730,20170530,EEM,46428723,41.52,-0.005271
89730,20170531,EEM,46428723,41.2,-0.007707
89730,20170601,EEM,46428723,41.55,0.008495
89730,20170602,EEM,46428723,41.76,0.005054
89730,20170605,EEM,46428723,41.71,-0.001197
89730,20170606,EEM,46428723,41.73,0.00048
89730,20170607,EEM,46428723,41.68,-0.001198
89730,20170608,EEM,46428723,41.93,0.005998
89730,20170609,EEM,46428723,41.61,-0.007632
89730,20170612,EEM,46428723,41.39,-0.005287
89730,20170613,EEM,46428723,41.59,0.004832
89730,20170614,EEM,46428723,41.58,-0.00024
89730,20170615,EEM,46428723,41.15,-0.010342
89730,20170616,EEM,46428723,41.22,0.001701
89730,20170619,EEM,46428723,41.63,0.009947
89730,20170620,EEM,46428723,40.98,-0.011009
89730,20170621,EEM,46428723,41.07,0.002196
89730,20170622,EEM,46428723,41.28,0.005113
89730,20170623,EEM,46428723,41.5,0.005329
89730,20170626,EEM,46428723,41.9,0.009639
89730,20170627,EEM,46428723,41.41,-0.011695
89730,20170628,EEM,46428723,41.73,0.007728
89730,20170629,EEM,46428723,41.2,-0.012701
89730,20170630,EEM,46428723,41.39,0.004612
89730,20170703,EEM,46428723,41.63,0.005799
89730,20170705,EEM,46428723,41.55,-0.001922
89730,20170706,EEM,46428723,41.05,-0.012034
89730,20170707,EEM,46428723,41.13,0.001949
89730,20170710,EEM,46428723,41.52,0.009482
89730,20170711,EEM,46428723,41.86,0.008189
89730,20170712,EEM,46428723,42.67,0.01935
89730,20170713,EEM,46428723,42.88,0.004922
89730,20170714,EEM,46428723,43.42,0.012593
89730,20170717,EEM,46428723,43.22,-0.004606
89730,20170718,EEM,46428723,43.35,0.003008
89730,20170719,EEM,46428723,43.71,0.008305
89730,20170720,EEM,46428723,43.66,-0.001144
89730,20170721,EEM,46428723,43.63,-0.000687
89730,20170724,EEM,46428723,43.76,0.00298
89730,20170725,EEM,46428723,43.65,-0.002514
89730,20170726,EEM,46428723,44.01,0.008247
89730,20170727,EEM,46428723,43.77,-0.005453
89730,20170728,EEM,46428723,43.75,-0.000457
89730,20170731,EEM,46428723,43.8,0.001143
89730,20170801,EEM,46428723,43.93,0.002968
89730,20170802,EEM,46428723,43.97,0.000911
89730,20170803,EEM,46428723,43.79,-0.004094
89730,20170804,EEM,46428723,43.95,0.003654
89730,20170807,EEM,46428723,44.25,0.006826
89730,20170808,EEM,46428723,44.26,0.000226
89730,20170809,EEM,46428723,43.86,-0.009037
89730,20170810,EEM,46428723,42.82,-0.023712
89730,20170811,EEM,46428723,42.92,0.002335
89730,20170814,EEM,46428723,43.36,0.010252
89730,20170815,EEM,46428723,43.41,0.001153
89730,20170816,EEM,46428723,43.86,0.010366
89730,20170817,EEM,46428723,43.3,-0.012768
89730,20170818,EEM,46428723,43.67,0.008545
89730,20170821,EEM,46428723,43.83,0.003664
89730,20170822,EEM,46428723,44.32,0.01118
89730,20170823,EEM,46428723,44.53,0.004738
89730,20170824,EEM,46428723,44.67,0.003144
89730,20170825,EEM,46428723,44.93,0.005821
89730,20170828,EEM,46428723,44.77,-0.003561
89730,20170829,EEM,46428723,44.69,-0.001787
89730,20170830,EEM,46428723,44.76,0.001566
89730,20170831,EEM,46428723,44.83,0.001564
89730,20170901,EEM,46428723,45.16,0.007361
89730,20170905,EEM,46428723,44.57,-0.013065
89730,20170906,EEM,46428723,44.86,0.006507
89730,20170907,EEM,46428723,45.19,0.007356
89730,20170908,EEM,46428723,44.89,-0.006639
89730,20170911,EEM,46428723,45.49,0.013366
89730,20170912,EEM,46428723,45.44,-0.001099
89730,20170913,EEM,46428723,45.2,-0.005282
89730,20170914,EEM,46428723,45.32,0.002655
89730,20170915,EEM,46428723,45.59,0.005958
89730,20170918,EEM,46428723,45.75,0.00351
89730,20170919,EEM,46428723,45.85,0.002186
89730,20170920,EEM,46428723,45.64,-0.00458
89730,20170921,EEM,46428723,45.64,0
89730,20170922,EEM,46428723,45.38,-0.005697
89730,20170925,EEM,46428723,44.61,-0.016968
89730,20170926,EEM,46428723,44.49,-0.00269
89730,20170927,EEM,46428723,44.33,-0.003596
89730,20170928,EEM,46428723,44.3,-0.000677
89730,20170929,EEM,46428723,44.81,0.011512
89730,20171002,EEM,46428723,44.82,0.000223
89730,20171003,EEM,46428723,45.53,0.015841
89730,20171004,EEM,46428723,45.52,-0.00022
89730,20171005,EEM,46428723,45.86,0.007469
89730,20171006,EEM,46428723,45.63,-0.005015
89730,20171009,EEM,46428723,45.6,-0.000658
89730,20171010,EEM,46428723,46.05,0.009868
89730,20171011,EEM,46428723,46.26,0.00456
89730,20171012,EEM,46428723,46.24,-0.000432
89730,20171013,EEM,46428723,46.66,0.009083
89730,20171016,EEM,46428723,46.63,-0.000643
89730,20171017,EEM,46428723,46.39,-0.005147
89730,20171018,EEM,46428723,46.5,0.002371
89730,20171019,EEM,46428723,46.09,-0.008817
89730,20171020,EEM,46428723,46.26,0.003688
89730,20171023,EEM,46428723,45.89,-0.007998
89730,20171024,EEM,46428723,45.89,0
89730,20171025,EEM,46428723,45.79,-0.002179
89730,20171026,EEM,46428723,45.48,-0.00677
89730,20171027,EEM,46428723,46.14,0.014512
89730,20171030,EEM,46428723,45.85,-0.006285
89730,20171031,EEM,46428723,46.28,0.009378
89730,20171101,EEM,46428723,46.52,0.005186
89730,20171102,EEM,46428723,46.58,0.00129
89730,20171103,EEM,46428723,46.34,-0.005152
89730,20171106,EEM,46428723,46.86,0.011221
89730,20171107,EEM,46428723,46.56,-0.006402
89730,20171108,EEM,46428723,46.78,0.004725
89730,20171109,EEM,46428723,46.49,-0.006199
89730,20171110,EEM,46428723,46.29,-0.004302
89730,20171113,EEM,46428723,46.19,-0.00216
89730,20171114,EEM,46428723,45.88,-0.006711
89730,20171115,EEM,46428723,45.64,-0.005231
89730,20171116,EEM,46428723,46.59,0.020815
89730,20171117,EEM,46428723,46.82,0.004937
89730,20171120,EEM,46428723,47.06,0.005126
89730,20171121,EEM,46428723,47.69,0.013387
89730,20171122,EEM,46428723,47.81,0.002516
89730,20171124,EEM,46428723,47.71,-0.002092
89730,20171127,EEM,46428723,47.01,-0.014672
89730,20171128,EEM,46428723,47.36,0.007445
89730,20171129,EEM,46428723,46.61,-0.015836
89730,20171130,EEM,46428723,46.1,-0.010942
89730,20171201,EEM,46428723,45.84,-0.00564
89730,20171204,EEM,46428723,45.93,0.001963
89730,20171205,EEM,46428723,45.9,-0.000653
89730,20171206,EEM,46428723,45.28,-0.013508
89730,20171207,EEM,46428723,45.41,0.002871
89730,20171208,EEM,46428723,45.94,0.011671
89730,20171211,EEM,46428723,46.17,0.005007
89730,20171212,EEM,46428723,45.86,-0.006714
89730,20171213,EEM,46428723,46.41,0.011993
89730,20171214,EEM,46428723,46.07,-0.007326
89730,20171215,EEM,46428723,46.17,0.002171
89730,20171218,EEM,46428723,46.69,0.011263
89730,20171219,EEM,46428723,45.75,-0.005214
89730,20171220,EEM,46428723,45.81,0.001312
89730,20171221,EEM,46428723,46.11,0.006549
89730,20171222,EEM,46428723,46.5,0.008458
89730,20171226,EEM,46428723,46.46,-0.00086
89730,20171227,EEM,46428723,46.58,0.002583
89730,20171228,EEM,46428723,46.9,0.00687
89730,20171229,EEM,46428723,47.12,0.004691
89730,20180102,EEM,46428723,48.01,0.018888
89730,20180103,EEM,46428723,48.47,0.009581
89730,20180104,EEM,46428723,48.71,0.004951
89730,20180105,EEM,46428723,49.13,0.008623
89730,20180108,EEM,46428723,49.13,0
89730,20180109,EEM,46428723,49.05,-0.001628
89730,20180110,EEM,46428723,48.74,-0.00632
89730,20180111,EEM,46428723,49.04,0.006155
89730,20180112,EEM,46428723,49.51,0.009584
89730,20180116,EEM,46428723,49.32,-0.003838
89730,20180117,EEM,46428723,49.97,0.013179
89730,20180118,EEM,46428723,50.03,0.001201
89730,20180119,EEM,46428723,50.44,0.008195
89730,20180122,EEM,46428723,50.73,0.005749
89730,20180123,EEM,46428723,50.97,0.004731
89730,20180124,EEM,46428723,51.4,0.008436
89730,20180125,EEM,46428723,51.37,-0.000584
89730,20180126,EEM,46428723,52.08,0.013821
89730,20180129,EEM,46428723,51.29,-0.015169
89730,20180130,EEM,46428723,50.59,-0.013648
89730,20180131,EEM,46428723,51.03,0.008697
89730,20180201,EEM,46428723,50.34,-0.013521
89730,20180202,EEM,46428723,49.05,-0.025626
89730,20180205,EEM,46428723,47.33,-0.035066
89730,20180206,EEM,46428723,48.87,0.032537
89730,20180207,EEM,46428723,47.33,-0.031512
89730,20180208,EEM,46428723,45.69,-0.03465
89730,20180209,EEM,46428723,46.42,0.015977
89730,20180212,EEM,46428723,47.15,0.015726
89730,20180213,EEM,46428723,47.51,0.007635
89730,20180214,EEM,46428723,48.7,0.025047
89730,20180215,EEM,46428723,49.7,0.020534
89730,20180216,EEM,46428723,49.54,-0.003219
89730,20180220,EEM,46428723,48.86,-0.013726
89730,20180221,EEM,46428723,48.82,-0.000819
89730,20180222,EEM,46428723,48.85,0.000614
89730,20180223,EEM,46428723,49.72,0.01781
89730,20180226,EEM,46428723,50.18,0.009252
89730,20180227,EEM,46428723,48.72,-0.029095
89730,20180228,EEM,46428723,48.02,-0.014368
89730,20180301,EEM,46428723,47.93,-0.001874
89730,20180302,EEM,46428723,48.13,0.004173
89730,20180305,EEM,46428723,48.2,0.001454
89730,20180306,EEM,46428723,48.65,0.009336
89730,20180307,EEM,46428723,48.7,0.001028
89730,20180308,EEM,46428723,48.71,0.000205
89730,20180309,EEM,46428723,49.75,0.021351
89730,20180312,EEM,46428723,49.87,0.002412
89730,20180313,EEM,46428723,49.42,-0.009023
89730,20180314,EEM,46428723,49.5,0.001619
89730,20180315,EEM,46428723,49.32,-0.003636
89730,20180316,EEM,46428723,49.21,-0.00223
89730,20180319,EEM,46428723,48.68,-0.01077
89730,20180320,EEM,46428723,49.22,0.011093
89730,20180321,EEM,46428723,49.51,0.005892
89730,20180322,EEM,46428723,47.86,-0.033327
89730,20180323,EEM,46428723,46.89,-0.020267
89730,20180326,EEM,46428723,48.41,0.032416
89730,20180327,EEM,46428723,47.53,-0.018178
89730,20180328,EEM,46428723,47.29,-0.005049
89730,20180329,EEM,46428723,48.28,0.020935
89730,20180402,EEM,46428723,47.41,-0.01802
89730,20180403,EEM,46428723,47.88,0.009914
89730,20180404,EEM,46428723,47.9,0.000418
89730,20180405,EEM,46428723,48.02,0.002505
89730,20180406,EEM,46428723,47.08,-0.019575
89730,20180409,EEM,46428723,47.13,0.001062
89730,20180410,EEM,46428723,48.05,0.01952
89730,20180411,EEM,46428723,48.07,0.000416
89730,20180412,EEM,46428723,48.05,-0.000416
89730,20180413,EEM,46428723,47.57,-0.00999
89730,20180416,EEM,46428723,47.63,0.001261
89730,20180417,EEM,46428723,47.73,0.002099
89730,20180418,EEM,46428723,48.14,0.00859
89730,20180419,EEM,46428723,47.86,-0.005816
89730,20180420,EEM,46428723,47.26,-0.012537
89730,20180423,EEM,46428723,46.88,-0.008041
89730,20180424,EEM,46428723,46.66,-0.004693
89730,20180425,EEM,46428723,46.3,-0.007715
89730,20180426,EEM,46428723,46.97,0.014471
89730,20180427,EEM,46428723,47.26,0.006174
89730,20180430,EEM,46428723,46.92,-0.007194
89730,20180501,EEM,46428723,46.69,-0.004902
89730,20180502,EEM,46428723,46.32,-0.007925
89730,20180503,EEM,46428723,46.22,-0.002159
89730,20180504,EEM,46428723,46.43,0.004543
89730,20180507,EEM,46428723,46.16,-0.005815
89730,20180508,EEM,46428723,46.42,0.005633
89730,20180509,EEM,46428723,46.51,0.001939
89730,20180510,EEM,46428723,47.48,0.020856
89730,20180511,EEM,46428723,47.4,-0.001685
89730,20180514,EEM,46428723,47.46,0.001266
89730,20180515,EEM,46428723,46.48,-0.020649
89730,20180516,EEM,46428723,47.18,0.01506
89730,20180517,EEM,46428723,46.46,-0.015261
89730,20180518,EEM,46428723,46.07,-0.008394
89730,20180521,EEM,46428723,46.35,0.006078
89730,20180522,EEM,46428723,46.51,0.003452
89730,20180523,EEM,46428723,46.49,-0.00043
89730,20180524,EEM,46428723,46.24,-0.005378
89730,20180525,EEM,46428723,46.43,0.004109
89730,20180529,EEM,46428723,45.35,-0.023261
89730,20180530,EEM,46428723,45.71,0.007938
89730,20180531,EEM,46428723,45.69,-0.000438
89730,20180601,EEM,46428723,46.33,0.014008
89730,20180604,EEM,46428723,46.8,0.010145
89730,20180605,EEM,46428723,46.44,-0.007692
89730,20180606,EEM,46428723,47.14,0.015073
89730,20180607,EEM,46428723,46.42,-0.015274
89730,20180608,EEM,46428723,46.33,-0.001939
89730,20180611,EEM,46428723,46.33,0
89730,20180612,EEM,46428723,46.21,-0.00259
89730,20180613,EEM,46428723,45.9,-0.006708
89730,20180614,EEM,46428723,45.59,-0.006754
89730,20180615,EEM,46428723,45.23,-0.007896
89730,20180618,EEM,46428723,44.68,-0.01216
89730,20180619,EEM,46428723,43.9,-0.01097
89730,20180620,EEM,46428723,44.09,0.004328
89730,20180621,EEM,46428723,43.47,-0.014062
89730,20180622,EEM,46428723,43.92,0.010352
89730,20180625,EEM,46428723,43.33,-0.013433
89730,20180626,EEM,46428723,43.16,-0.003923
89730,20180627,EEM,46428723,42.33,-0.019231
89730,20180628,EEM,46428723,42.69,0.008505
89730,20180629,EEM,46428723,43.33,0.014992
89730,20180702,EEM,46428723,42.9,-0.009924
89730,20180703,EEM,46428723,42.93,0.000699
89730,20180705,EEM,46428723,42.82,-0.002562
89730,20180706,EEM,46428723,43.41,0.013779
89730,20180709,EEM,46428723,44.19,0.017968
89730,20180710,EEM,46428723,44.09,-0.002263
89730,20180711,EEM,46428723,43.23,-0.019506
89730,20180712,EEM,46428723,43.82,0.013648
89730,20180713,EEM,46428723,43.85,0.000685
89730,20180716,EEM,46428723,43.61,-0.005473
89730,20180717,EEM,46428723,43.93,0.007338
89730,20180718,EEM,46428723,43.88,-0.001138
89730,20180719,EEM,46428723,43.34,-0.012306
89730,20180720,EEM,46428723,43.96,0.014305
89730,20180723,EEM,46428723,43.67,-0.006597
89730,20180724,EEM,46428723,44.31,0.014655
89730,20180725,EEM,46428723,45.03,0.016249
89730,20180726,EEM,46428723,44.53,-0.011104
89730,20180727,EEM,46428723,44.69,0.003593
89730,20180730,EEM,46428723,44.62,-0.001566
89730,20180731,EEM,46428723,44.86,0.005379
89730,20180801,EEM,46428723,44.46,-0.008917
89730,20180802,EEM,46428723,43.87,-0.01327
89730,20180803,EEM,46428723,44.21,0.00775
89730,20180806,EEM,46428723,43.87,-0.007691
89730,20180807,EEM,46428723,44.32,0.010258
89730,20180808,EEM,46428723,44.26,-0.001354
89730,20180809,EEM,46428723,44.13,-0.002937
89730,20180810,EEM,46428723,43.19,-0.021301
89730,20180813,EEM,46428723,42.48,-0.016439
89730,20180814,EEM,46428723,42.74,0.006121
89730,20180815,EEM,46428723,41.51,-0.028779
89730,20180816,EEM,46428723,41.77,0.006264
89730,20180817,EEM,46428723,42.21,0.010534
89730,20180820,EEM,46428723,42.4,0.004501
89730,20180821,EEM,46428723,42.94,0.012736
89730,20180822,EEM,46428723,43.28,0.007918
89730,20180823,EEM,46428723,42.58,-0.016174
89730,20180824,EEM,46428723,43.37,0.018553
89730,20180827,EEM,46428723,43.99,0.014296
89730,20180828,EEM,46428723,43.83,-0.003637
89730,20180829,EEM,46428723,44.1,0.00616
89730,20180830,EEM,46428723,42.95,-0.026077
89730,20180831,EEM,46428723,43.17,0.005122
89730,20180904,EEM,46428723,42.33,-0.019458
89730,20180905,EEM,46428723,41.72,-0.014411
89730,20180906,EEM,46428723,41.76,0.000959
89730,20180907,EEM,46428723,41.55,-0.005029
89730,20180910,EEM,46428723,41.14,-0.009868
89730,20180911,EEM,46428723,41.23,0.002188
89730,20180912,EEM,46428723,41.44,0.005093
89730,20180913,EEM,46428723,42,0.013514
89730,20180914,EEM,46428723,41.96,-0.000952
89730,20180917,EEM,46428723,41.58,-0.009056
89730,20180918,EEM,46428723,41.98,0.00962
89730,20180919,EEM,46428723,42.56,0.013816
89730,20180920,EEM,46428723,43.03,0.011043
89730,20180921,EEM,46428723,43.23,0.004648
89730,20180924,EEM,46428723,42.74,-0.011335
89730,20180925,EEM,46428723,42.91,0.003977
89730,20180926,EEM,46428723,43,0.002097
89730,20180927,EEM,46428723,43.21,0.004884
89730,20180928,EEM,46428723,42.92,-0.006711
89730,20181001,EEM,46428723,42.93,0.000233
89730,20181002,EEM,46428723,42.39,-0.012579
89730,20181003,EEM,46428723,42.04,-0.008257
89730,20181004,EEM,46428723,40.99,-0.024976
89730,20181005,EEM,46428723,40.84,-0.003659
89730,20181008,EEM,46428723,40.9,0.001469
89730,20181009,EEM,46428723,40.75,-0.003668
89730,20181010,EEM,46428723,39.54,-0.029693
89730,20181011,EEM,46428723,39.14,-0.010116
89730,20181012,EEM,46428723,40.29,0.029382
89730,20181015,EEM,46428723,39.86,-0.010673
89730,20181016,EEM,46428723,40.86,0.025088
89730,20181017,EEM,46428723,40.36,-0.012237
89730,20181018,EEM,46428723,39.3,-0.026264
89730,20181019,EEM,46428723,39.67,0.009415
89730,20181022,EEM,46428723,40.1,0.010839
89730,20181023,EEM,46428723,39.66,-0.010973
89730,20181024,EEM,46428723,38.38,-0.032274
89730,20181025,EEM,46428723,39.12,0.019281
89730,20181026,EEM,46428723,38.67,-0.011503
89730,20181029,EEM,46428723,38,-0.017326
89730,20181030,EEM,46428723,38.74,0.019474
89730,20181031,EEM,46428723,39.16,0.010841
89730,20181101,EEM,46428723,40.56,0.035751
89730,20181102,EEM,46428723,40.82,0.00641
89730,20181105,EEM,46428723,40.93,0.002695
89730,20181106,EEM,46428723,40.86,-0.00171
89730,20181107,EEM,46428723,41.63,0.018845
89730,20181108,EEM,46428723,40.55,-0.025943
89730,20181109,EEM,46428723,39.8,-0.018496
89730,20181112,EEM,46428723,39.24,-0.01407
89730,20181113,EEM,46428723,39.69,0.011468
89730,20181114,EEM,46428723,39.93,0.006047
89730,20181115,EEM,46428723,40.82,0.022289
