PERMNO,date,TICKER,RET
10107,20121205,MSFT,0.011377
10107,20121206,MSFT,0.002062
10107,20121207,MSFT,-0.010103
10107,20121210,MSFT,0.018333
10107,20121211,MSFT,0.014105
10107,20121212,MSFT,-0.002928
10107,20121213,MSFT,-0.004772
10107,20121214,MSFT,-0.011066
10107,20121217,MSFT,0.010630
10107,20121218,MSFT,0.017162
10107,20121219,MSFT,-0.009071
10107,20121220,MSFT,0.013548
10107,20121221,MSFT,-0.008309
10107,20121224,MSFT,-0.014208
10107,20121226,MSFT,-0.007391
10107,20121227,MSFT,0.003723
10107,20121228,MSFT,-0.015208
10107,20121231,MSFT,0.006015
10107,20130102,MSFT,0.034081
10107,20130103,MSFT,-0.013396
10107,20130104,MSFT,-0.018716
10107,20130107,MSFT,-0.001870
10107,20130108,MSFT,-0.005245
10107,20130109,MSFT,0.005650
10107,20130110,MSFT,-0.008989
10107,20130111,MSFT,0.013983
10107,20130114,MSFT,0.002236
10107,20130115,MSFT,0.011900
10107,20130116,MSFT,-0.006248
10107,20130117,MSFT,0.007766
10107,20130118,MSFT,0.000000
10107,20130122,MSFT,-0.003670
10107,20130123,MSFT,0.016943
10107,20130124,MSFT,0.000724
10107,20130125,MSFT,0.009048
10107,20130128,MSFT,0.001112
10107,20130129,MSFT,0.003547
10107,20130130,MSFT,-0.005712
10107,20130131,MSFT,-0.014363
10107,20130201,MSFT,0.017486
10107,20130204,MSFT,-0.017544
10107,20130205,MSFT,0.002004
10107,20130206,MSFT,-0.005637
10107,20130207,MSFT,-0.002085
10107,20130208,MSFT,0.009786
10107,20130211,MSFT,0.011252
10107,20130212,MSFT,0.000718
10107,20130213,MSFT,0.005380
10107,20130214,MSFT,0.000357
10107,20130215,MSFT,-0.001070
10107,20130219,MSFT,0.009461
10107,20130220,MSFT,-0.006240
10107,20130221,MSFT,-0.013635
10107,20130222,MSFT,0.009822
10107,20130225,MSFT,-0.014049
10107,20130226,MSFT,0.000000
10107,20130227,MSFT,0.016076
10107,20130228,MSFT,-0.000360
10107,20130301,MSFT,0.005396
10107,20130304,MSFT,0.007156
10107,20130305,MSFT,0.007105
10107,20130306,MSFT,-0.009171
10107,20130307,MSFT,0.001780
10107,20130308,MSFT,-0.004975
10107,20130311,MSFT,-0.004643
10107,20130312,MSFT,0.001435
10107,20130313,MSFT,0.000179
10107,20130314,MSFT,0.007881
10107,20130315,MSFT,-0.003554
10107,20130318,MSFT,0.002319
10107,20130319,MSFT,0.002847
10107,20130320,MSFT,0.004791
10107,20130321,MSFT,-0.007240
10107,20130322,MSFT,0.004980
10107,20130325,MSFT,-0.003186
10107,20130326,MSFT,-0.000178
10107,20130327,MSFT,0.007636
10107,20130328,MSFT,0.008283
10107,20130401,MSFT,0.000175
10107,20130402,MSFT,0.006641
10107,20130403,MSFT,-0.008333
10107,20130404,MSFT,0.001225
10107,20130405,MSFT,0.003672
10107,20130408,MSFT,-0.003833
10107,20130409,MSFT,0.035677
10107,20130410,MSFT,0.022627
10107,20130411,MSFT,-0.044419
10107,20130412,MSFT,-0.005011
10107,20130415,MSFT,-0.003473
10107,20130416,MSFT,0.009759
10107,20130417,MSFT,-0.005005
10107,20130418,MSFT,-0.001214
10107,20130419,MSFT,0.033866
10107,20130422,MSFT,0.035780
10107,20130423,MSFT,-0.007460
10107,20130424,MSFT,0.037908
10107,20130425,MSFT,0.005668
10107,20130426,MSFT,-0.004696
10107,20130429,MSFT,0.025794
10107,20130430,MSFT,0.015026
10107,20130501,MSFT,-0.011480
10107,20130502,MSFT,0.013447
10107,20130503,MSFT,0.009952
10107,20130506,MSFT,0.007763
10107,20130507,MSFT,-0.013037
10107,20130508,MSFT,-0.009607
10107,20130509,MSFT,-0.010003
10107,20130510,MSFT,0.000919
10107,20130513,MSFT,0.010401
10107,20130514,MSFT,0.022101
10107,20130515,MSFT,0.009395
10107,20130516,MSFT,0.006943
10107,20130517,MSFT,0.023181
10107,20130520,MSFT,0.006022
10107,20130521,MSFT,-0.006557
10107,20130522,MSFT,-0.006887
10107,20130523,MSFT,-0.013291
10107,20130524,MSFT,0.003485
10107,20130528,MSFT,0.021915
10107,20130529,MSFT,-0.003998
10107,20130530,MSFT,0.004300
10107,20130531,MSFT,-0.003711
10107,20130603,MSFT,0.019771
10107,20130604,MSFT,-0.016859
10107,20130605,MSFT,-0.006002
10107,20130606,MSFT,0.005175
10107,20130607,MSFT,0.020309
10107,20130610,MSFT,-0.005607
10107,20130611,MSFT,-0.017762
10107,20130612,MSFT,0.004592
10107,20130613,MSFT,-0.008143
10107,20130614,MSFT,-0.009074
10107,20130617,MSFT,0.017442
10107,20130618,MSFT,-0.000571
10107,20130619,MSFT,-0.011149
10107,20130620,MSFT,-0.031801
10107,20130621,MSFT,-0.006718
10107,20130624,MSFT,0.013528
10107,20130625,MSFT,-0.001335
10107,20130626,MSFT,0.020196
10107,20130627,MSFT,0.007860
10107,20130628,MSFT,-0.002166
10107,20130701,MSFT,-0.005355
10107,20130702,MSFT,-0.012224
10107,20130703,MSFT,0.002062
10107,20130705,MSFT,0.005881
10107,20130708,MSFT,0.003362
10107,20130709,MSFT,0.000728
10107,20130710,MSFT,0.010189
10107,20130711,MSFT,0.028386
10107,20130712,MSFT,-0.000420
10107,20130715,MSFT,0.014017
10107,20130716,MSFT,0.002765
10107,20130717,MSFT,-0.014613
10107,20130718,MSFT,-0.008394
10107,20130719,MSFT,-0.113995
10107,20130722,MSFT,0.019427
10107,20130723,MSFT,-0.005936
10107,20130724,MSFT,0.004400
10107,20130725,MSFT,-0.017835
10107,20130726,MSFT,0.007327
10107,20130729,MSFT,-0.002530
10107,20130730,MSFT,0.009829
10107,20130731,MSFT,-0.000314
10107,20130801,MSFT,-0.005339
10107,20130802,MSFT,0.006947
10107,20130805,MSFT,-0.005958
10107,20130806,MSFT,-0.003786
10107,20130807,MSFT,0.015294
10107,20130808,MSFT,0.025793
10107,20130809,MSFT,-0.005777
10107,20130812,MSFT,0.005199
10107,20130813,MSFT,-0.012473
10107,20130814,MSFT,0.003723
10107,20130815,MSFT,-0.017311
10107,20130816,MSFT,0.000315
10107,20130819,MSFT,-0.012799
10107,20130820,MSFT,0.007231
10107,20130821,MSFT,-0.000316
10107,20130822,MSFT,0.024676
10107,20130823,MSFT,0.072862
10107,20130826,MSFT,-0.017266
10107,20130827,MSFT,-0.026062
10107,20130828,MSFT,-0.007216
10107,20130829,MSFT,0.016051
10107,20130830,MSFT,-0.004471
10107,20130903,MSFT,-0.045509
10107,20130904,MSFT,-0.021487
10107,20130905,MSFT,0.001282
10107,20130906,MSFT,-0.002657
10107,20130909,MSFT,0.016147
10107,20130910,MSFT,0.023219
10107,20130911,MSFT,0.010806
10107,20130912,MSFT,-0.001527
10107,20130913,MSFT,0.010401
10107,20130916,MSFT,-0.006933
10107,20130917,MSFT,0.003933
10107,20130918,MSFT,0.011843
10107,20130919,MSFT,0.009604
10107,20130920,MSFT,-0.025238
10107,20130923,MSFT,-0.001555
10107,20130924,MSFT,-0.008705
10107,20130925,MSFT,0.001541
10107,20130926,MSFT,0.008153
10107,20130927,MSFT,0.015258
10107,20130930,MSFT,0.000301
10107,20131001,MSFT,0.009015
10107,20131002,MSFT,0.010125
10107,20131003,MSFT,-0.001769
10107,20131004,MSFT,0.000591
10107,20131007,MSFT,-0.017119
10107,20131008,MSFT,-0.008709
10107,20131009,MSFT,0.001818
10107,20131010,MSFT,0.020865
10107,20131011,MSFT,0.010960
10107,20131014,MSFT,0.009376
10107,20131015,MSFT,0.001161
10107,20131016,MSFT,0.004349
10107,20131017,MSFT,0.008083
10107,20131018,MSFT,0.001146
10107,20131021,MSFT,0.000858
10107,20131022,MSFT,-0.011718
10107,20131023,MSFT,-0.023713
10107,20131024,MSFT,-0.001185
10107,20131025,MSFT,0.059608
10107,20131028,MSFT,-0.004478
10107,20131029,MSFT,-0.001406
10107,20131030,MSFT,0.000563
10107,20131031,MSFT,-0.003799
10107,20131101,MSFT,0.003389
10107,20131104,MSFT,0.011682
10107,20131105,MSFT,0.019477
10107,20131106,MSFT,0.042031
10107,20131107,MSFT,-0.017810
10107,20131108,MSFT,0.007467
10107,20131111,MSFT,-0.005029
10107,20131112,MSFT,-0.006119
10107,20131113,MSFT,0.021279
10107,20131114,MSFT,-0.003512
10107,20131115,MSFT,-0.004734
10107,20131118,MSFT,-0.016939
10107,20131119,MSFT,-0.004839
10107,20131120,MSFT,0.009254
10107,20131121,MSFT,0.008630
10107,20131122,MSFT,0.004545
10107,20131125,MSFT,0.001863
10107,20131126,MSFT,-0.007705
10107,20131127,MSFT,0.006693
10107,20131129,MSFT,0.014096
10107,20131202,MSFT,0.008392
10107,20131203,MSFT,-0.003641
10107,20131204,MSFT,0.016445
10107,20131205,MSFT,-0.024140
10107,20131206,MSFT,0.009474
10107,20131209,MSFT,0.008994
10107,20131210,MSFT,-0.015373
10107,20131211,MSFT,-0.013120
10107,20131212,MSFT,-0.010370
10107,20131213,MSFT,-0.014240
10107,20131216,MSFT,0.005315
10107,20131217,MSFT,-0.009896
10107,20131218,MSFT,0.001643
10107,20131219,MSFT,-0.009021
10107,20131220,MSFT,0.015172
10107,20131223,MSFT,-0.004891
10107,20131224,MSFT,0.012562
10107,20131226,MSFT,0.009709
10107,20131227,MSFT,-0.004006
10107,20131230,MSFT,0.000000
10107,20131231,MSFT,0.003218
10107,20140102,MSFT,-0.006683
10107,20140103,MSFT,-0.006728
10107,20140106,MSFT,-0.021132
10107,20140107,MSFT,0.007750
10107,20140108,MSFT,-0.017852
10107,20140109,MSFT,-0.006432
10107,20140110,MSFT,0.014354
10107,20140113,MSFT,-0.029412
10107,20140114,MSFT,0.022870
10107,20140115,MSFT,0.027390
10107,20140116,MSFT,0.003536
10107,20140117,MSFT,-0.013825
10107,20140121,MSFT,-0.005772
10107,20140122,MSFT,-0.006635
10107,20140123,MSFT,0.003479
10107,20140124,MSFT,0.020802
10107,20140127,MSFT,-0.021057
10107,20140128,MSFT,0.006661
10107,20140129,MSFT,0.010753
10107,20140130,MSFT,0.005456
10107,20140131,MSFT,0.026587
10107,20140203,MSFT,-0.035941
10107,20140204,MSFT,-0.003564
10107,20140205,MSFT,-0.014580
10107,20140206,MSFT,0.010050
10107,20140207,MSFT,0.010503
10107,20140210,MSFT,0.006564
10107,20140211,MSFT,0.010190
10107,20140212,MSFT,0.007935
10107,20140213,MSFT,0.003736
10107,20140214,MSFT,0.000266
10107,20140218,MSFT,0.002127
10107,20140219,MSFT,0.002405
10107,20140220,MSFT,0.006398
10107,20140221,MSFT,0.006093
10107,20140224,MSFT,-0.007636
10107,20140225,MSFT,-0.003980
10107,20140226,MSFT,-0.001865
10107,20140227,MSFT,0.010408
10107,20140228,MSFT,0.011886
10107,20140303,MSFT,-0.013835
10107,20140304,MSFT,0.016676
10107,20140305,MSFT,-0.007810
10107,20140306,MSFT,0.001050
10107,20140307,MSFT,-0.006553
10107,20140310,MSFT,-0.002111
10107,20140311,MSFT,0.005288
10107,20140312,MSFT,0.006575
10107,20140313,MSFT,-0.009929
10107,20140314,MSFT,-0.005014
10107,20140317,MSFT,0.009284
10107,20140318,MSFT,0.039422
10107,20140319,MSFT,-0.007080
10107,20140320,MSFT,0.026993
10107,20140321,MSFT,-0.004215
10107,20140324,MSFT,0.008466
10107,20140325,MSFT,-0.003951
10107,20140326,MSFT,-0.013634
10107,20140327,MSFT,-0.010807
10107,20140328,MSFT,0.023882
10107,20140331,MSFT,0.017122
10107,20140401,MSFT,0.010490
10107,20140402,MSFT,-0.001690
10107,20140403,MSFT,-0.008222
10107,20140404,MSFT,-0.027798
10107,20140407,MSFT,-0.001756
10107,20140408,MSFT,0.000503
10107,20140409,MSFT,0.016323
10107,20140410,MSFT,-0.027428
10107,20140411,MSFT,-0.003836
10107,20140414,MSFT,-0.000740
10107,20140415,MSFT,0.014548
10107,20140416,MSFT,0.016352
10107,20140417,MSFT,-0.009654
10107,20140421,MSFT,-0.001750
10107,20140422,MSFT,0.001252
10107,20140423,MSFT,-0.007502
10107,20140424,MSFT,0.004283
10107,20140425,MSFT,0.001254
10107,20140428,MSFT,0.024054
10107,20140429,MSFT,-0.008808
10107,20140430,MSFT,-0.002715
10107,20140501,MSFT,-0.009901
10107,20140502,MSFT,-0.007750
10107,20140505,MSFT,-0.006551
10107,20140506,MSFT,-0.009384
10107,20140507,MSFT,0.009345
10107,20140508,MSFT,0.005453
10107,20140509,MSFT,-0.002523
10107,20140512,MSFT,0.010875
10107,20140513,MSFT,0.018264
10107,20140514,MSFT,-0.004453
10107,20140515,MSFT,-0.015905
10107,20140516,MSFT,0.005808
10107,20140519,MSFT,-0.002009
10107,20140520,MSFT,-0.001761
10107,20140521,MSFT,0.016885
10107,20140522,MSFT,-0.006196
10107,20140523,MSFT,0.000499
10107,20140527,MSFT,0.001745
10107,20140528,MSFT,-0.004479
10107,20140529,MSFT,0.008248
10107,20140530,MSFT,0.014874
10107,20140602,MSFT,-0.003664
10107,20140603,MSFT,-0.012258
10107,20140604,MSFT,0.000745
10107,20140605,MSFT,0.022073
10107,20140606,MSFT,0.006552
10107,20140609,MSFT,-0.005063
10107,20140610,MSFT,-0.003877
10107,20140611,MSFT,-0.006081
10107,20140612,MSFT,-0.006853
10107,20140613,MSFT,0.016018
10107,20140616,MSFT,0.006549
10107,20140617,MSFT,0.004337
10107,20140618,MSFT,-0.000720
10107,20140619,MSFT,-0.003361
10107,20140620,MSFT,0.004095
10107,20140623,MSFT,0.007438
10107,20140624,MSFT,-0.005835
10107,20140625,MSFT,0.006827
10107,20140626,MSFT,-0.007376
10107,20140627,MSFT,0.012704
10107,20140630,MSFT,-0.013018
10107,20140701,MSFT,0.004077
10107,20140702,MSFT,0.000717
10107,20140703,MSFT,-0.002387
10107,20140707,MSFT,0.004546
10107,20140708,MSFT,-0.005001
10107,20140709,MSFT,-0.002633
10107,20140710,MSFT,0.000360
10107,20140711,MSFT,0.009716
10107,20140714,MSFT,0.001188
10107,20140715,MSFT,0.007356
10107,20140716,MSFT,0.038398
10107,20140717,MSFT,0.010209
10107,20140718,MSFT,0.003593
10107,20140721,MSFT,0.003245
10107,20140722,MSFT,-0.000111
10107,20140723,MSFT,0.000892
10107,20140724,MSFT,-0.010475
10107,20140725,MSFT,0.002252
10107,20140728,MSFT,-0.011910
10107,20140729,MSFT,-0.001933
10107,20140730,MSFT,-0.006984
10107,20140731,MSFT,-0.009603
10107,20140801,MSFT,-0.006951
10107,20140804,MSFT,0.011899
10107,20140805,MSFT,-0.006687
10107,20140806,MSFT,-0.007892
10107,20140807,MSFT,0.011465
10107,20140808,MSFT,-0.000694
10107,20140811,MSFT,0.000000
10107,20140812,MSFT,0.007407
10107,20140813,MSFT,0.012868
10107,20140814,MSFT,0.004310
10107,20140815,MSFT,0.011746
10107,20140818,MSFT,0.007144
10107,20140819,MSFT,0.011084
10107,20140820,MSFT,-0.008383
10107,20140821,MSFT,0.006007
10107,20140822,MSFT,-0.001548
10107,20140825,MSFT,0.000443
10107,20140826,MSFT,-0.003653
10107,20140827,MSFT,-0.003000
10107,20140828,MSFT,0.000223
10107,20140829,MSFT,0.012255
10107,20140902,MSFT,-0.007484
10107,20140903,MSFT,-0.002883
10107,20140904,MSFT,0.006673
10107,20140905,MSFT,0.014362
10107,20140908,MSFT,0.012198
10107,20140909,MSFT,0.006241
10107,20140910,MSFT,0.001711
10107,20140911,MSFT,0.003416
10107,20140912,MSFT,-0.006489
10107,20140915,MSFT,-0.009744
10107,20140916,MSFT,0.011246
10107,20140917,MSFT,-0.005133
10107,20140918,MSFT,0.003439
10107,20140919,MSFT,0.017995
10107,20140922,MSFT,-0.009680
10107,20140923,MSFT,-0.010625
10107,20140924,MSFT,0.011168
10107,20140925,MSFT,-0.022090
10107,20140926,MSFT,0.008036
10107,20140929,MSFT,0.000646
10107,20140930,MSFT,-0.001723
10107,20141001,MSFT,-0.009922
10107,20141002,MSFT,-0.003050
10107,20141003,MSFT,0.007212
10107,20141006,MSFT,0.000000
10107,20141007,MSFT,-0.012150
10107,20141008,MSFT,0.027454
10107,20141009,MSFT,-0.019880
10107,20141010,MSFT,-0.039695
10107,20141013,MSFT,-0.008630
10107,20141014,MSFT,0.001833
10107,20141015,MSFT,-0.011662
10107,20141016,MSFT,-0.011106
10107,20141017,MSFT,0.020824
10107,20141020,MSFT,0.010314
10107,20141021,MSFT,0.018149
10107,20141022,MSFT,-0.011141
10107,20141023,MSFT,0.014421
10107,20141024,MSFT,0.024656
10107,20141027,MSFT,-0.004769
10107,20141028,MSFT,0.012633
10107,20141029,MSFT,0.002796
10107,20141030,MSFT,-0.012227
10107,20141031,MSFT,0.019544
10107,20141103,MSFT,0.010437
10107,20141104,MSFT,0.002740
10107,20141105,MSFT,0.006096
10107,20141106,MSFT,0.017551
10107,20141107,MSFT,-0.000411
10107,20141110,MSFT,0.004314
10107,20141111,MSFT,-0.000409
10107,20141112,MSFT,-0.001842
10107,20141113,MSFT,0.017015
10107,20141114,MSFT,-0.000605
10107,20141117,MSFT,-0.002420
10107,20141118,MSFT,-0.008289
10107,20141119,MSFT,-0.010669
10107,20141120,MSFT,0.009954
10107,20141121,MSFT,-0.014784
10107,20141124,MSFT,-0.008128
10107,20141125,MSFT,-0.002522
10107,20141126,MSFT,0.005898
10107,20141128,MSFT,0.001257
10107,20141201,MSFT,0.016942
10107,20141202,MSFT,-0.003291
10107,20141203,MSFT,-0.007841
10107,20141204,MSFT,0.015807
10107,20141205,MSFT,-0.008600
10107,20141208,MSFT,-0.014973
10107,20141209,MSFT,-0.002201
10107,20141210,MSFT,-0.014499
10107,20141211,MSFT,0.005757
10107,20141212,MSFT,-0.004664
10107,20141215,MSFT,-0.005964
10107,20141216,MSFT,-0.032355
10107,20141217,MSFT,0.012843
10107,20141218,MSFT,0.038916
10107,20141219,MSFT,0.002946
10107,20141222,MSFT,0.006714
10107,20141223,MSFT,0.009796
10107,20141224,MSFT,-0.006398
10107,20141226,MSFT,-0.005401
10107,20141229,MSFT,-0.008981
10107,20141230,MSFT,-0.009062
10107,20141231,MSFT,-0.012122
10107,20150102,MSFT,0.006674
10107,20150105,MSFT,-0.009303
10107,20150106,MSFT,-0.014571
10107,20150107,MSFT,0.012705
10107,20150108,MSFT,0.029418
10107,20150109,MSFT,-0.008405
10107,20150112,MSFT,-0.012503
10107,20150113,MSFT,-0.005257
10107,20150114,MSFT,-0.008629
10107,20150115,MSFT,-0.010336
10107,20150116,MSFT,0.016711
10107,20150120,MSFT,0.003244
10107,20150121,MSFT,-0.010132
10107,20150122,MSFT,0.026350
10107,20150123,MSFT,0.001061
10107,20150126,MSFT,-0.003603
10107,20150127,MSFT,-0.092533
10107,20150128,MSFT,-0.034459
10107,20150129,MSFT,0.019908
10107,20150130,MSFT,-0.038324
10107,20150202,MSFT,0.021782
10107,20150203,MSFT,0.007752
10107,20150204,MSFT,0.005769
10107,20150205,MSFT,0.014579
10107,20150206,MSFT,-0.000942
10107,20150209,MSFT,-0.001179
10107,20150210,MSFT,0.005666
10107,20150211,MSFT,-0.005164
10107,20150212,MSFT,0.016753
10107,20150213,MSFT,0.018102
10107,20150217,MSFT,0.000456
10107,20150218,MSFT,-0.001147
10107,20150219,MSFT,-0.000689
10107,20150220,MSFT,0.008161
10107,20150223,MSFT,0.006727
10107,20150224,MSFT,-0.001359
10107,20150225,MSFT,-0.002268
10107,20150226,MSFT,0.001478
10107,20150227,MSFT,-0.004653
10107,20150302,MSFT,0.000684
10107,20150303,MSFT,-0.013674
10107,20150304,MSFT,-0.005199
10107,20150305,MSFT,0.001277
10107,20150306,MSFT,-0.017397
10107,20150309,MSFT,0.011567
10107,20150310,MSFT,-0.019137
10107,20150311,MSFT,-0.001190
10107,20150312,MSFT,-0.022868
10107,20150313,MSFT,0.008776
10107,20150316,MSFT,0.004350
10107,20150317,MSFT,0.003248
10107,20150318,MSFT,0.019307
10107,20150319,MSFT,-0.005059
10107,20150320,MSFT,0.014071
10107,20150323,MSFT,-0.000583
10107,20150324,MSFT,0.001050
10107,20150325,MSFT,-0.033566
10107,20150326,MSFT,-0.006030
10107,20150327,MSFT,-0.005824
10107,20150330,MSFT,-0.000244
10107,20150331,MSFT,-0.007446
10107,20150401,MSFT,0.001599
10107,20150402,MSFT,-0.010560
10107,20150406,MSFT,0.031149
10107,20150407,MSFT,-0.000361
10107,20150408,MSFT,-0.002649
10107,20150409,MSFT,0.001449
10107,20150410,MSFT,0.005786
10107,20150413,MSFT,0.000959
10107,20150414,MSFT,-0.002634
10107,20150415,MSFT,0.014526
10107,20150416,MSFT,-0.002248
10107,20150417,MSFT,-0.012927
10107,20150420,MSFT,0.030998
10107,20150421,MSFT,-0.006293
10107,20150422,MSFT,0.008209
10107,20150423,MSFT,0.008259
10107,20150424,MSFT,0.104522
10107,20150427,MSFT,0.003342
10107,20150428,MSFT,0.023423
10107,20150429,MSFT,-0.001933
10107,20150430,MSFT,-0.008561
10107,20150501,MSFT,0.000308
10107,20150504,MSFT,-0.008529
10107,20150505,MSFT,-0.013267
10107,20150506,MSFT,-0.027731
10107,20150507,MSFT,0.009075
10107,20150508,MSFT,0.022484
10107,20150511,MSFT,-0.007958
10107,20150512,MSFT,-0.000422
10107,20150513,MSFT,0.005808
10107,20150514,MSFT,0.022992
10107,20150515,MSFT,-0.008723
10107,20150518,MSFT,-0.005901
10107,20150519,MSFT,-0.002499
10107,20150520,MSFT,0.000000
10107,20150521,MSFT,-0.003363
10107,20150522,MSFT,-0.010966
10107,20150526,MSFT,-0.006610
10107,20150527,MSFT,0.021893
10107,20150528,MSFT,-0.003361
10107,20150529,MSFT,-0.012434
10107,20150601,MSFT,0.007896
10107,20150602,MSFT,-0.006564
10107,20150603,MSFT,-0.001492
10107,20150604,MSFT,-0.010459
10107,20150605,MSFT,-0.004745
10107,20150608,MSFT,-0.008886
10107,20150609,MSFT,-0.001749
10107,20150610,MSFT,0.021030
10107,20150611,MSFT,-0.003647
10107,20150612,MSFT,-0.010121
10107,20150615,MSFT,-0.010768
10107,20150616,MSFT,0.007807
10107,20150617,MSFT,0.003055
10107,20150618,MSFT,0.016315
10107,20150619,MSFT,-0.013271
10107,20150622,MSFT,0.002820
10107,20150623,MSFT,-0.006922
10107,20150624,MSFT,-0.005990
10107,20150625,MSFT,0.000329
10107,20150626,MSFT,-0.008543
10107,20150629,MSFT,-0.019664
10107,20150630,MSFT,-0.004958
10107,20150701,MSFT,0.006682
10107,20150702,MSFT,-0.001012
10107,20150706,MSFT,-0.000225
10107,20150707,MSFT,-0.002027
10107,20150708,MSFT,-0.001354
10107,20150709,MSFT,0.006329
10107,20150710,MSFT,0.002022
10107,20150713,MSFT,0.020847
10107,20150714,MSFT,0.001757
10107,20150715,MSFT,0.003069
10107,20150716,MSFT,0.019668
10107,20150717,MSFT,-0.000857
10107,20150720,MSFT,0.006435
10107,20150721,MSFT,0.007673
10107,20150722,MSFT,-0.036802
10107,20150723,MSFT,0.012516
10107,20150724,MSFT,-0.003687
10107,20150727,MSFT,-0.012843
10107,20150728,MSFT,-0.000220
10107,20150729,MSFT,0.020953
10107,20150730,MSFT,0.012746
10107,20150731,MSFT,-0.003840
10107,20150803,MSFT,0.002355
10107,20150804,MSFT,0.015595
10107,20150805,MSFT,0.000841
10107,20150806,MSFT,-0.020177
10107,20150807,MSFT,0.002574
10107,20150810,MSFT,0.012623
10107,20150811,MSFT,-0.019438
10107,20150812,MSFT,0.007111
10107,20150813,MSFT,-0.000214
10107,20150814,MSFT,0.005778
10107,20150817,MSFT,0.006809
10107,20150818,MSFT,0.005495
10107,20150819,MSFT,-0.013962
10107,20150820,MSFT,-0.020382
10107,20150821,MSFT,-0.056724
10107,20150824,MSFT,-0.032273
10107,20150825,MSFT,-0.029031
10107,20150826,MSFT,0.055350
10107,20150827,MSFT,0.027862
10107,20150828,MSFT,0.000683
10107,20150831,MSFT,-0.009333
10107,20150901,MSFT,-0.039063
10107,20150902,MSFT,0.036825
10107,20150903,MSFT,0.003229
10107,20150904,MSFT,-0.020460
10107,20150908,MSFT,0.030040
10107,20150909,MSFT,-0.018683
10107,20150910,MSFT,0.005108
10107,20150911,MSFT,0.004389
10107,20150914,MSFT,-0.010120
10107,20150915,MSFT,0.021840
10107,20150916,MSFT,0.007276
10107,20150917,MSFT,-0.001129
10107,20150918,MSFT,-0.017401
10107,20150921,MSFT,0.014489
10107,20150922,MSFT,-0.004761
10107,20150923,MSFT,-0.000683
10107,20150924,MSFT,0.000912
10107,20150925,MSFT,0.000683
10107,20150928,MSFT,-0.014793
10107,20150929,MSFT,0.003465
10107,20150930,MSFT,0.018877
10107,20151001,MSFT,0.007908
10107,20151002,MSFT,0.021520
10107,20151005,MSFT,0.023261
10107,20151006,MSFT,0.002573
10107,20151007,MSFT,0.001070
10107,20151008,MSFT,0.013889
10107,20151009,MSFT,-0.007165
10107,20151012,MSFT,-0.002335
10107,20151013,MSFT,-0.002340
10107,20151014,MSFT,-0.004479
10107,20151015,MSFT,0.007069
10107,20151016,MSFT,0.010636
10107,20151019,MSFT,0.002315
10107,20151020,MSFT,0.003150
10107,20151021,MSFT,-0.011932
10107,20151022,MSFT,0.017585
10107,20151023,MSFT,0.100770
10107,20151026,MSFT,0.026102
10107,20151027,MSFT,-0.010323
10107,20151028,MSFT,0.005401
10107,20151029,MSFT,-0.011486
10107,20151030,MSFT,-0.013493
10107,20151102,MSFT,0.011398
10107,20151103,MSFT,0.017092
10107,20151104,MSFT,0.004617
10107,20151105,MSFT,-0.000368
10107,20151106,MSFT,0.009930
10107,20151109,MSFT,-0.013838
10107,20151110,MSFT,-0.012002
10107,20151111,MSFT,0.002616
10107,20151112,MSFT,-0.006151
10107,20151113,MSFT,-0.009002
10107,20151116,MSFT,0.017506
10107,20151117,MSFT,-0.008091
10107,20151118,MSFT,0.016613
10107,20151119,MSFT,0.001671
10107,20151120,MSFT,0.004635
10107,20151123,MSFT,0.000000
10107,20151124,MSFT,0.001107
10107,20151125,MSFT,-0.010323
10107,20151127,MSFT,0.004470
10107,20151130,MSFT,0.007788
10107,20151201,MSFT,0.016007
10107,20151202,MSFT,-0.000181
10107,20151203,MSFT,-0.018294
10107,20151204,MSFT,0.031550
10107,20151207,MSFT,-0.001789
10107,20151208,MSFT,-0.000358
10107,20151209,MSFT,-0.014519
10107,20151210,MSFT,0.005275
10107,20151211,MSFT,-0.021893
10107,20151214,MSFT,0.019978
10107,20151215,MSFT,0.001088
10107,20151216,MSFT,0.016848
10107,20151217,MSFT,-0.007661
10107,20151218,MSFT,-0.028187
10107,20151221,MSFT,0.012932
10107,20151222,MSFT,0.009484
10107,20151223,MSFT,0.008491
10107,20151224,MSFT,-0.002687
10107,20151228,MSFT,0.005030
10107,20151229,MSFT,0.010724
10107,20151230,MSFT,-0.004244
10107,20151231,MSFT,-0.014740
10107,20160104,MSFT,-0.012257
10107,20160105,MSFT,0.004562
10107,20160106,MSFT,-0.018165
10107,20160107,MSFT,-0.034783
10107,20160108,MSFT,0.003067
10107,20160111,MSFT,-0.000573
10107,20160112,MSFT,0.009178
10107,20160113,MSFT,-0.021599
10107,20160114,MSFT,0.028466
10107,20160115,MSFT,-0.039917
10107,20160119,MSFT,-0.008433
10107,20160120,MSFT,0.004549
10107,20160121,MSFT,-0.006104
10107,20160122,MSFT,0.035856
10107,20160125,MSFT,-0.009562
10107,20160126,MSFT,0.007337
10107,20160127,MSFT,-0.018210
10107,20160128,MSFT,0.016302
10107,20160129,MSFT,0.058304
10107,20160201,MSFT,-0.006898
10107,20160202,MSFT,-0.031256
10107,20160203,MSFT,-0.015849
10107,20160204,MSFT,-0.003067
10107,20160205,MSFT,-0.035385
10107,20160208,MSFT,-0.014952
10107,20160209,MSFT,-0.002631
